century,author,link
18,"La Chaussée, Pierre Claude Nivelle de (1692-1754) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22La%20Chauss%C3%A9e,%20Pierre-Claude%22%20or%20dc.contributor%20all%20%22La%20Chauss%C3%A9e,%20Pierre-Claude%22%20)%20&suggest=10&keywords=La%20Chauss%C3%A9e,%20Pierre-Claude"
18,"Lambert, Anne-Thérèse de Marguenat de Courcelles, Marquise de (1647-1733) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Lambert,%20Anne-Th%C3%A9r%C3%A8se%20de%20Marguenat%20de%20Courcelles%20marquise%20de%20(1647-1733)%22%20or%20dc.contributor%20all%20%22Lambert,%20Anne-Th%C3%A9r%C3%A8se%20de%20Marguenat%20de%20Courcelles%20marquise%20de%20(1647-1733)%22%20)%20&suggest=10&keywords=Lambert,%20Anne-Th%C3%A9r%C3%A8se%20de%20Marguenat%20de%20Courcelles%20marquise%20de%20(1647-1733)"
18,"Lesage, Alain René (1668-1747) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Lesage%2C%20Alain%20Ren%C3%A9%22%20or%20dc.contributor%20all%20%22Lesage%2C%20Alain%20Ren%C3%A9%22%20%29%20&filter=dc.type%20all%20%22monographie%22
18,"Lespinasse, Julie de (1732-1776) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Lespinasse,%20Julie%20de%20(1732-1776)%22%20or%20dc.contributor%20all%20%22Lespinasse,%20Julie%20de%20(1732-1776)%22%20)%20&suggest=10&keywords=Lespinasse,%20Julie%20de%20(1732-1776)"
18,"Maine, Anne Louise Bénédicte de Bourbon-Condé, Duchesse du (1676-1753) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22%20Maine,%20Anne%20Louise%20B%C3%A9n%C3%A9dicte%20de%20Bourbon-Cond%C3%A9%22%20or%20dc.contributor%20all%20%22%20Maine,%20Anne%20Louise%20B%C3%A9n%C3%A9dicte%20de%20Bourbon-Cond%C3%A9%22%20)%20&suggest=10&keywords=%20Maine,%20Anne%20Louise%20B%C3%A9n%C3%A9dicte%20de%20Bourbon-Cond%C3%A9"
18,"Marivaux, Pierre Carlet de Chamblain de (1688-1763) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Marivaux%2C%20Pierre%20%22%20or%20dc.contributor%20all%20%22Marivaux%2C%20Pierre%20%22%20%29%20&filter=dc.creator%20all%20%22marivaux%2C%20pierre%20de%20%281688-1763%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
18,"Marmontel, Jean-François (1723-1799) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Marmontel,%20Jean-Fran%C3%A7ois%22%20or%20dc.contributor%20all%20%22Marmontel,%20Jean-Fran%C3%A7ois%22%20)%20&suggest=12&keywords=Marmontel,%20Jean-Fran%C3%A7ois"
18,"Massillon, Jean-Baptiste (1663-1742) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Massillon,%20Jean-Baptiste%22%20or%20dc.contributor%20all%20%22Massillon,%20Jean-Baptiste%22%20)%20&suggest=12&keywords=Massillon,%20Jean-Baptiste"
18,"Maupertuis, Pierre-Louis Moreau de (1698-1759) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22maupertius%20moreau%22%20or%20dc.contributor%20all%20%22maupertius%20moreau%22%20)%20&suggest=10&keywords=maupertius%20moreau
18,"Mercier, Louis-Sébastien (1740-1814) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Mercier,%20Louis-S%C3%A9bastien%20(1740-1814)%22%20or%20dc.contributor%20all%20%22Mercier,%20Louis-S%C3%A9bastien%20(1740-1814)%22%20)%20&suggest=10&keywords=Mercier,%20Louis-S%C3%A9bastien%20(1740-1814)"
18,"Mirabeau, Honoré-Gabriel Riquetti, comte de (1749-1791) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Mirabeau,%20Honor%C3%A9-Gabriel%20Riquetti%22%20or%20dc.contributor%20all%20%22Mirabeau,%20Honor%C3%A9-Gabriel%20Riquetti%22%20)%20&suggest=10&keywords=Mirabeau,%20Honor%C3%A9-Gabriel%20Riquetti"
18,"Moncrif, François Augustin Paradis de (1687-1770) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22moncrif%20paradis%22%20or%20dc.contributor%20all%20%22moncrif%20paradis%22%20%29%20
18,"Montesquieu, Charles-Louis de Secondat, baron de La Brède et de (1689-1755) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Montesquieu%22%20or%20dc.contributor%20all%20%22Montesquieu%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22montesquieu%20%281689-1755%29.%20auteur%20du%20texte%22
18,"Necker, Suzanne (1737-1794) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22%20Necker,%20Suzanne%20%22%20or%20dc.contributor%20all%20%22%20Necker,%20Suzanne%20%22%20)%20&suggest=10&keywords=%20Necker,%20Suzanne"
18,"Parny, Evariste Desiré de Forges, chevalier puis vicomte de (1753-1814) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Parny,%20Evariste%22%20or%20dc.contributor%20all%20%22Parny,%20Evariste%22%20)%20&suggest=10&keywords=Parny,%20Evariste"
18,"Piron, Alexis (1689-1773) (nouvelle fenêtre)",https://gallica.bnf.fr/ark:/12148/bpt6k1521141h/f13.item.zoom
18,"Potocki, Jan (1761-1815) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22potocki%2C%20jan%22%20or%20dc.contributor%20all%20%22potocki%2C%20jan%22%20%29%20&filter=dc.type%20all%20%22monographie%22
18,"Prévost d'Exiles, Antoine François, dit l'abbé Prévost (1697-1763) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Pr%C3%A9vost%2C%20Antoine%20Fran%C3%A7ois%20%22%20or%20dc.contributor%20all%20%22Pr%C3%A9vost%2C%20Antoine%20Fran%C3%A7ois%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22pr%C3%A9vost%2C%20antoine%20fran%C3%A7ois%20%281697-1763%29.%20auteur%20du%20texte%22
18,"Raynal, Guillaume Thomas, abbé (1713-1796)  (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Raynal,%20Guillaume%20Thomas,%20abb%C3%A9%20%22%20or%20dc.contributor%20all%20%22Raynal,%20Guillaume%20Thomas,%20abb%C3%A9%20%22%20)%20&suggest=10&keywords=Raynal,%20Guillaume%20Thomas,%20abb%C3%A9"
18,"Rétif de La Bretonne, Nicolas-Edme (1734-1806) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22r%C3%A9tif%20de%20la%20bretonne%22%20or%20dc.contributor%20all%20%22r%C3%A9tif%20de%20la%20bretonne%22%20)%20&suggest=10&keywords=r%C3%A9tif%20de%20la%20bretonne
18,"Riccoboni, Marie-Jeanne de Laboras de Mezière, Madame (1713-1792) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Riccoboni%2C%20Marie-Jeanne%22%20or%20dc.contributor%20all%20%22Riccoboni%2C%20Marie-Jeanne%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22riccoboni%2C%20marie-jeanne%20%281713-1792%29.%20auteur%20du%20texte%22
18,"Rivarol, Antoine Rivaroli, dit (1753-1801)  (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Rivarol%2C%20Antoine%20Rivaroli%22%20or%20dc.contributor%20all%20%22Rivarol%2C%20Antoine%20Rivaroli%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22rivarol%2C%20antoine%20de%20%281753-1801%29.%20auteur%20du%20texte%22
18,"Roucher, Jean-Antoine (1745-1794) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Roucher,%20Jean-Antoine%20(1745-1794)%22%20or%20dc.contributor%20all%20%22Roucher,%20Jean-Antoine%20(1745-1794)%22%20)%20&suggest=10&keywords=Roucher,%20Jean-Antoine%20(1745-1794)"
18,"Rousseau, Jean-Jacques (1712-1778) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Rousseau%2C%20Jean-Jacques%22%20or%20dc.contributor%20all%20%22Rousseau%2C%20Jean-Jacques%22%20%29%20&filter=dc.creator%20all%20%22rousseau%2C%20jean-jacques%20%281712-1778%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
18,"Sade, Donatien-Alphonse-François, marquis de (1740-1814) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Sade%2C%20Donatien-Alphonse-Fran%C3%A7ois%20%22%20or%20dc.contributor%20all%20%22Sade%2C%20Donatien-Alphonse-Fran%C3%A7ois%20%22%20%29%20&filter=dc.creator%20all%20%22sade%2C%20donatien%20alphonse%20fran%C3%A7ois%20de%20%281740-1814%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
18,"Saint-Lambert, Jean-Francois marquis de (1716-1803) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Saint-Lambert%2C%20Jean-Francois%22%20or%20dc.contributor%20all%20%22Saint-Lambert%2C%20Jean-Francois%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20provenance%20all%20%22bnf.fr%22
18,"Saint-Simon, Louis de Rouvroy, duc de (1675-1755) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Saint-Simon%2C%20Louis%20de%20Rouvroy%2C%20duc%20de%22%20or%20dc.contributor%20all%20%22Saint-Simon%2C%20Louis%20de%20Rouvroy%2C%20duc%20de%22%20%29%20&filter=dc.type%20all%20%22monographie%22
18,"Sedaine, Michel-Jean (1719-1797) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Sedaine%2C%20Michel-Jean%22%20or%20dc.contributor%20all%20%22Sedaine%2C%20Michel-Jean%22%20%29%20&filter=dc.creator%20all%20%22sedaine%2C%20michel-jean%20%281719-1797%29.%20auteur%20du%20texte%22
18,"Suard, Amélie (1743-1830) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Suard,%20Am%C3%A9lie%20(1743-1830)%22%20or%20dc.contributor%20all%20%22Suard,%20Am%C3%A9lie%20(1743-1830)%22%20)%20&suggest=10&keywords=Suard,%20Am%C3%A9lie%20(1743-1830)"
18,"Tencin, Claudine Alexandrine Guérin, Madame de (1682-1749) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22%20Tencin%2C%20Claudine%20Alexandrine%20Gu%C3%A9rin%22%20or%20dc.contributor%20all%20%22%20Tencin%2C%20Claudine%20Alexandrine%20Gu%C3%A9rin%22%20%29%20&filter=dc.creator%20all%20%22tencin%2C%20claudine-alexandrine%20gu%C3%A9rin%20%281682-1749%20%3B%20marquise%20de%29.%20auteur%20du%20texte%22
18,"Tressan, Louis-Élisabeth de La Vergne, Comte de (1705-1783) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22La%20Vergne%20de%20Tressan%22%20or%20dc.contributor%20all%20%22La%20Vergne%20de%20Tressan%22%20)%20&suggest=10&keywords=La%20Vergne%20de%20Tressan
18,"Vauvenargues, Luc de Clapiers, marquis de (1715-1747) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Vauvenargues%2C%20Luc%20de%20Clapiers%22%20or%20dc.contributor%20all%20%22Vauvenargues%2C%20Luc%20de%20Clapiers%22%20%29%20%20and%20%28dc.type%20all%20%22monographie%22%29&filter=dc.creator%20all%20%22vauvenargues%2C%20luc%20de%20clapiers%20%281715-1747%20%3B%20marquis%20de%29.%20auteur%20du%20texte%22
18,"Verrue, Jeanne Baptiste d'Albert de Luynes, Comtesse de (1670-1736) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Verrue,%20Jeanne%20Baptiste%20d%27Albert%20de%20Luynes%22%20or%20dc.contributor%20all%20%22Verrue,%20Jeanne%20Baptiste%20d%27Albert%20de%20Luynes%22%20)%20&suggest=10&keywords=Verrue,%20Jeanne%20Baptiste%20d%27Albert%20de%20Luynes"
18,"Voltaire, pseud. de François-Marie Arouet (1694-1778) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Voltaire%22%20or%20dc.contributor%20all%20%22Voltaire%22%20%29%20&filter=dc.creator%20all%20%22voltaire%20%281694-1778%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"About, Edmond (1828-1884)  (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22About%2C%20Edmond%20%22%20or%20dc.contributor%20all%20%22About%2C%20Edmond%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Abrantés, Laure Junot, duchesse d' (1784-1838) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Abrant%C3%A9s%2C%20Laure%20Junot%22%20or%20dc.contributor%20all%20%22Abrant%C3%A9s%2C%20Laure%20Junot%22%20%29%20&filter=dc.creator%20all%20%22abrant%C3%A8s%2C%20laure%20junot%20%281784-1838%20%3B%20duchesse%20d%27%29.%20auteur%20du%20texte%22
19,"Adam, Juliette (1836-1936) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Adam%2C%20Juliette%22%20or%20dc.contributor%20all%20%22Adam%2C%20Juliette%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Agoult, Marie d', née Marie de Flavigny, dite Daniel Stern (1805-1876) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Agoult,%20Marie%22%20or%20dc.contributor%20all%20%22Agoult,%20Marie%22%20)%20&suggest=10&keywords=Agoult,%20Marie"
19,"Aimard, Gustave (1828-1883) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Aimard%2C%20Gustave%20%22%20or%20dc.contributor%20all%20%22Aimard%2C%20Gustave%20%22%20%29%20&filter=dc.creator%20all%20%22aimard%2C%20gustave%20%281818-1883%29.%20auteur%20du%20texte%22
19,"Alexis, Paul (1847-1901) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Alexis,%20Paul%20(1847-1901)%22%20or%20dc.contributor%20all%20%22Alexis,%20Paul%20(1847-1901)%22%20)%20&suggest=10&keywords=Alexis,%20Paul%20(1847-1901)"
19,"Allais, Alphonse (1854-1905) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Allais%2C%20Alphonse%22%20or%20dc.contributor%20all%20%22Allais%2C%20Alphonse%22%20%29%20&filter=dc.creator%20all%20%22allais%2C%20alphonse%20%281854-1905%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Amiel, Henri-Frédéric (1821-1881) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Amiel,%20Henri-Fr%C3%A9d%C3%A9ric%22%20or%20dc.contributor%20all%20%22Amiel,%20Henri-Fr%C3%A9d%C3%A9ric%22%20)%20&suggest=10&keywords=Amiel,%20Henri-Fr%C3%A9d%C3%A9ric"
19,"Ancelot, Virginie (1792-1875) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Ancelot%2C%20Virginie%22%20or%20dc.contributor%20all%20%22Ancelot%2C%20Virginie%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Augier, Emile (1820-1889) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22augier,%20emile%22%20or%20dc.contributor%20adj%20%22augier,%20emile%22%20)%20&suggest=10&keywords=augier,%20emile"
19,"Balzac, Honoré de (1799-1850) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Balzac%2C%20Honor%C3%A9%20de%20%281799-1850%29%22%20or%20dc.contributor%20all%20%22Balzac%2C%20Honor%C3%A9%20de%20%281799-1850%29%22%20%29%20&filter=dc.creator%20all%20%22balzac%2C%20honor%C3%A9%20de%20%281799-1850%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Banville, Théodore de (1828-1891) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Banville%2C%20Th%C3%A9odore%20de%22%20or%20dc.contributor%20all%20%22Banville%2C%20Th%C3%A9odore%20de%22%20%29%20&filter=dc.creator%20all%20%22banville%2C%20th%C3%A9odore%20de%20%281823-1891%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Barante, Prosper Brugière baron de (1782-1866) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Barante,%20Prosper%20Brugi%C3%A8re%20baron%22%20or%20dc.contributor%20all%20%22Barante,%20Prosper%20Brugi%C3%A8re%20baron%22%20)%20&suggest=10&keywords=Barante,%20Prosper%20Brugi%C3%A8re%20baron"
19,"Barbara, Charles (1817-1867) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20adj%20%22Barbara,%20Charles%22%20or%20dc.contributor%20adj%20%22Barbara,%20Charles%22%20)%20&suggest=10&keywords=Barbara,%20Charles"
19,"Barbey d'Aurevilly, Jules Amédée (1808-1889) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Barbey%20d%27Aurevilly%2C%20Jules%22%20or%20dc.contributor%20all%20%22Barbey%20d%27Aurevilly%2C%20Jules%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Barbier, Auguste (1805-1882) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Barbier,%20auguste%22%20or%20dc.contributor%20all%20%22Barbier,%20auguste%22%20)%20&suggest=10&keywords=Barbier,%20auguste"
19,"Baudelaire, Charles (1821-1867) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Baudelaire%2C%20Charles%20%22%20or%20dc.contributor%20all%20%22Baudelaire%2C%20Charles%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22
19,"Bernhardt, Sarah (1844-1923) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20adj%20%22Bernhardt%2C%20Sarah%22%20or%20dc.contributor%20adj%20%22Bernhardt%2C%20Sarah%22%20%29%20%20sortby%20dc.creator%2Fsort.ascending#resultat-id-5
19,"Bertrand, Louis dit Aloysius (1807-1841) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bertrand%2C%20Louis%20%22%20or%20dc.contributor%20all%20%22Bertrand%2C%20Louis%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22bertrand%2C%20louis%20%281866-1941%29.%20auteur%20du%20texte%22
19,"Bloy, Léon (1846-1917) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bloy%2C%20L%C3%A9on%22%20or%20dc.contributor%20all%20%22Bloy%2C%
19,"Borel, Pétrus (1809-1859) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Borel%2C%20P%C3%A9trus%22%20or%20dc.contributor%20all%20%22Borel%2C%20P%C3%A9trus%22%20%29%20&filter=dc.creator%20all%20%22borel%2C%20p%C3%A9trus%20%281809-1859%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
19,"Bourget, Paul (1852-1935) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=45&maximumRecords=15&page=4&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Bourget%2C%20Paul%20%22%20or%20dc.contributor%20all%20%22Bourget%2C%20Paul%20%22%20%29%20&filter=dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22bourget%2C%20paul%20%281852-1935%29.%20auteur%20du%20texte%22
19,"Boylesve, René (1867-1926) (nouvelle fenêtre)","https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Boylesve,%20Ren%C3%A9%22%20or%20dc.contributor%20all%20%22Boylesve,%20Ren%C3%A9%22%20)%20&suggest=10&keywords=Boylesve,%20Ren%C3%A9"
19,"Brillat-Savarin, Jean Anthelme (1755-1826) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Brillat-Savarin%2C%20Jean%20Anthelme%20%22%20or%20dc.contributor%20all%20%22Brillat-Savarin%2C%20Jean%20Anthelme%20%22%20%29%20
19,"Céard, Henry (1851-1924) (nouvelle fenêtre)",https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22C%C3%A9ard%2C%20Henry%20%281851-1924%29%22%20or%20dc.contributor%20all%20%22C%C3%A9ard%2C%20Henry%20%281851-1924%29%22%20%29%20&filter=dc.creator%20all%20%22c%C3%A9ard%2C%20henry%20%281851-1924%29.%20auteur%20du%20texte%22%20and%20dc.type%20all%20%22monographie%22
